track,artist,album,times_played
They're Not Witches,Guided By Voices,Alien Lanes,1
Thick As Thieves,The Summer Set,Everything's Fine,1
Thief,Ookay,Thief,1
Think About Me,dvsn,Morning After,4
Thinkin Bout You,Frank Ocean,channel ORANGE,10
Thinking of a Place,The War On Drugs,A Deeper Understanding,7
This D.J.,Warren G,Regulate… G Funk Era,3
This Is What You Came for,Fly By Midnight,Cover Charge,1
This Land Is Your Land,Chicano Batman,This Land Is Your Land,2
This Love,Kadhja Bonet,This Love,1
This Must Be the Place (Naive Melody) - 2005 Remaster,Talking Heads,Speaking in Tongues,1
This Old Dog,Mac DeMarco,This Old Dog,26
This Old House Is All I Have,Against All Logic,2012 - 2017,1
Though You Are Far Away,Colin Blunstone,One Year,2
Thought 8,Thrupence,Thoughts,1
Three Olympians: I. Apollo,Peter Boyer,Boyer: Symphony No. 1,1
Through the Roses,Future Islands,The Far Field,1
Through the Wire - Interlude,Rina Sawayama,RINA,1
throwback (feat. Saba) (feat. Saba),Pell,girasoul,2
Thru Your Phone,Cardi B,Invasion of Privacy,3
thtbodi,Knxwledge,Hud Dreems,2
thtroll,Knxwledge,Hud Dreems,2
Thug Tears,JPEGMAFIA,Veteran,2
Thunder,Roy Blair,Cat Heaven,2
Ticker-tape of the Unconscious,Stereolab,Dots And Loops,1
Ticket To Ride - Remastered 2015,The Beatles,1,1
Tiffany Blews,Fall Out Boy,Folie à Deux,1
Time,Hans Zimmer,Inception,10
Time,Pink Floyd,The Dark Side of the Moon,10
Time After Time - Vocal Version,Chet Baker,Chet Baker Sings,1
Time Away from Home,Summer Salt,Driving to Hawaii,1
Time Flies (feat. Lil B),Mac Miller,GO:OD AM,10
Time Goes Down,Flipp Dinero,The Guala Way,2
Time Keeps on Slipping,Deltron 3030,Deltron 3030,1
Time Moves Slow,BADBADNOTGOOD,IV,12
Time Moves Slowly (feat. Samuel T. Herring),BADBADNOTGOOD,IV,4
Time Out - Interlude,Rina Sawayama,RINA,1
Time Ticking (feat. Bobby Shmurda & Rowdy Rebel),Juelz Santana,Time Ticking,11
Time To Live,Ariel Pink,Dedicated To Bobby Jameson,2
Time to Pretend,MGMT,Oracular Spectacular,1
Time Tonight,John Frusciante,Curtains,2
Time: The Donut of the Heart,J Dilla,Donuts,4
time&tide,Knxwledge,Hud Dreems,2
times,eevee,beat tape 05,7
Timewave Zero,BADBADNOTGOOD,Here & Now / Timewave Zero,2
tin foil hats,xJK.,tin foil hats,2
Tina,Tomppabeats,Arcade,1
Tina Turner,Rapsody,Crown,1
Tinker Tailor Soldier Sailor Rich Man Poor Man Beggar Man Thief,Radiohead,A Moon Shaped Pool,6
Tinseltown Swimming in Blood,Destroyer,ken,9
Tintagel,Arnold Bax,Bax: Symphony No. 7 / Tintagel,1
Tired Af,JVZEL,Tired Af,1
tkekareofit,Knxwledge,Hud Dreems,2
To The Moon And Back,Fever Ray,Plunge,1
To You,Andy Shauf,The Party,17
To You,BADBADNOTGOOD,To You,17
"Toccata and Fugue in D Minor, BWV 565",Johann Sebastian Bach,Bach at Haarlem,1
Today,Jefferson Airplane,Surrealistic Pillow,1
TOGETHER,KAYTRANADA,99.9%,33
TOKYO,BROCKHAMPTON,SATURATION II,3
Told You So,Miguel,War & Leisure,32
Tomboy,Princess Nokia,1992 Deluxe,6
Tomorrow,Kali Uchis,Isolation,2
Tone's Rap,Ghostface Killah,SOUR SOUL,1
Tones Rap - Instrumental,Ghostface Killah,Sour Soul (Instrumentals),5
Tonight I'll Be Staying Here With You - Recorded at Spotify Studios NYC,Whitney,Spotify Singles,1
Tony Tone,A$AP Rocky,TESTING,4
Too Fast,Sonder,Too Fast,55
Too Fast,Sonder,Into,55
Too Good,Drake,Views,38
Too Much,Drake,Nothing Was The Same,41
Too Possessive and You Know It Baby,Keith Hudson,Entering the Dragon,1
Too Shy,Kajagoogoo,White Feathers,6
"Top Off (feat. JAY Z, Future & Beyoncé)",DJ Khaled,"Top Off (feat. JAY Z, Future & Beyoncé)",3
Touch-Tone Telephone,Lemon Demon,Spirit Phone,5
Towers,Bon Iver,Bon Iver,1
TRACK UNO,KAYTRANADA,99.9%,3
Traicionera,Sebastian Yatra,Traicionera,1
Transform (feat. Charlotte Day Wilson),Daniel Caesar,Freudian,34
Treat Her Better,Mac DeMarco,Salad Days,2
Trem Das Onze,Adoniran Barbosa,Para Sempre,2
Trem Fantasma,Os Mutantes,"""Os Mutantes""",3
Tremolo,Young Fathers,Cocoa Sugar,1
Troop (feat. Smino),tobi lou,Troop (feat. Smino),3
Tropicália - Remastered 2006,Caetano Veloso,Caetano Veloso,6
trsh,Knxwledge,Hud Dreems,2
True Love Waits,Radiohead,A Moon Shaped Pool,15
True Nen,Milo,So The Flies Don't Come,1
Truth,Kamasi Washington,Harmony of Difference,2
Truth Or Dare,Kelela,Take Me Apart,1
Try Me,The Weeknd,"My Dear Melancholy,",3
TSLAMP,MGMT,Little Dark Age,1
Ttktv,Injury Reserve,Live from the Dentist Office,1
Tuesday,Hippo Campus,Landmark,2
Tunnel Vision,Rina Sawayama,RINA,3
Turf,Aminé,Good For You,13
Turn It Out,Death From Above 1979,"You're A Woman, I'm A Machine",1
Turn To Dust,Kelela,Take Me Apart,1
Turn Up,SWMRS,Drive North,1
Turnin' Me Up,BJ The Chicago Kid,In My Mind,2
Tuscan Leather,Drake,Nothing Was The Same,1
Twilight,Elliott Smith,From A Basement On The Hill,1
Two Can Win,J Dilla,Donuts,4
Two Dope Boyz (In a Cadillac),Outkast,ATLiens,1
Two Matches (feat. Ab-Soul),Mac Miller,GO:OD AM,11
two nights (feat. Aminé),Lykke Li,two nights / sex money feelings die,1
Tyrant (feat. Jorja Smith),Kali Uchis,Isolation,2
u,Kendrick Lamar,To Pimp A Butterfly,2
U,H.E.R.,H.E.R.,3
U Gotta Love Ya,Chantae Cann,Sol Empowered,2
"U Were Always, Pt.2 (feat. Skepta & Belly)",Wiley,Godfather,14
U With Me?,Drake,Views,1
U-RITE,THEY.,Nü Religion: HYENA,2
U.F.O,ESG,Dance to the Best of ESG,1
U&I (feat. Dia),Flatbush Zombies,Vacation In Hell,1
Udeh,Blvk,Beat Batch #2,2
Ugotme,Omar Apollo,Ugotme,1
Ultimate Painting,Ultimate Painting,Ultimate Painting,1
Ultralight Beam,Kanye West,The Life Of Pablo,1
Ultrasound,Joyner Lucas,508-507-2209,1
Umbrella,Rihanna,Good Girl Gone Bad: Reloaded,1
Under Control,The Internet,Ego Death,1
Under Cover of Darkness,The Strokes,Angles,1
Under Shelter Rain,Rain Sound Studio,Rain Sounds For Sleeping,2
Under the Milky Way,The Church,Starfish,3
Undercover,Kehlani,SweetSexySavage,1
Unforgettable,French Montana,Jungle Rules,2
Unique (feat. Anderson .Paak),GoldLink,"And After That, We Didn't Talk",1
unknown,eevee,beat tape 04,3
Until the Light,Lights,Skin & Earth,3
Untitled,Interpol,Turn On The Bright Lights,4
Untitled,Penthouse Penthouse,Grooves Vol. 1,4
Untitled (How Does It Feel),D'Angelo,Voodoo,2
Untitled (Meditation),MF DOOM,"Metal Fingers Presents: Special Herbs, The Box Set Vol. 0 - 9",2
untitled 01 | 08.19.2014.,Kendrick Lamar,untitled unmastered.,1
untitled 02 | 06.23.2014.,Kendrick Lamar,untitled unmastered.,18
untitled 03 | 05.28.2013.,Kendrick Lamar,untitled unmastered.,4
untitled 04 | 08.14.2014.,Kendrick Lamar,untitled unmastered.,3
untitled 05 | 09.21.2014.,Kendrick Lamar,untitled unmastered.,31
untitled 06 | 06.30.2014.,Kendrick Lamar,untitled unmastered.,28
untitled 07 | 2014 - 2016,Kendrick Lamar,untitled unmastered.,5
untitled 08 | 09.06.2014.,Kendrick Lamar,untitled unmastered.,16
Up All Night,The War On Drugs,A Deeper Understanding,2
Up From the South,The Budos Band,Daptone Gold,1
Upgrade,Logic,The Incredible True Story,4
Upgrade U (feat. Jay-Z),Beyoncé,B'Day Deluxe Edition,21
Use Me,Future,HNDRXX,1
Used To,Drake,If You're Reading This It's Too Late,1
Uzi (Pinky Ring),El Michels Affair,Enter The 37th Chamber,2
Vacation,Hippo Campus,Landmark,1
Vacation (feat. Joey Bada$$),Flatbush Zombies,Vacation In Hell,3
Vaivén,Daddy Yankee,Vaivén,1
Valerian Root,MF DOOM,"Metal Fingers Presents: Special Herbs, The Box Set Vol. 0 - 9",2
Vamos Tratar Da Saúde,Rita Lee,Hoje É O Primeiro Dia Do Resto Da Sua Vida,1
Vanishing Act (Bonus Track),The Mountain Goats,Goths (Deluxe Version),1
Veggies,Aminé,Good For You,7
Velho parente,Arthur Verocai,Arthur Verocai,1
Veni Vidi Vici,Black Lips,Good Bad Not Evil,1
ventana,Dawl,Patio,2
Venus In Furs - Alternative Version,The Velvet Underground,The Velvet Underground & Nico 45th Anniversary,1
Vervain,MF DOOM,"Metal Fingers Presents: Special Herbs, The Box Set Vol. 0 - 9",1
"Vesperae Solennes de Confessore in C Major, K. 339: V. Laudate Dominum",Nicholas Britell,Moonlight (Original Motion Picture Soundtrack),3
Vibe,Mick Jenkins,The Water (S),4
Vibe,MELVV,Vibe,4
Vibes and Stuff,A Tribe Called Quest,The Low End Theory,2
Vice City (feat. Black Hippy),Jay Rock,90059,2
Vicio,Juan Pablo Vega,Vicio,1
Victory,Joey Bada$$,Victory,12
Videotape,Radiohead,In Rainbows,1
Vidual,King Krule,The OOZ,2
Vienna,Thom Sonny Green,High Anxiety,2
Views,Drake,Views,1
Ville Mentality,J. Cole,4 Your Eyez Only,1
Vinca Rosea,MF DOOM,"Metal Fingers Presents: Special Herbs, The Box Set Vol. 0 - 9",1
Vines,Hippo Campus,Landmark,3
Vinyl,Fly By Midnight,Vinyl,2
viola,eevee,ep unexpected,4
Violet,Daniel Caesar,Violet,1
Virgin with a Memory,Destroyer,Streethawk: A Seduction,1
Virgins,Death From Above 1979,The Physical World,1
Visions of Your Reality,Ultimate Spinach,Ultimate Spinach - Behold & See - Original Mono Mix - 2,1
VIVID DREAMS,KAYTRANADA,99.9%,6
Vivrant Thing - Club Mix,Q-Tip,Something From Nothing: The Art of Rap,5
Você Abusou,Antonio Carlos & Jocafi,Série 2 EM 1 - Antonio Carlos & Jocafi,1
Voilà,N.E.R.D,NO ONE EVER REALLY DIES,3
Volare (Nel Blu Di Pinto Di Blu) - Remastered 1998,Dean Martin,This Is Dean Martin,1
Vuelve,Danny Ocean,Vuelve,1
W.B.P.,Tony Molina,Dissed and Dismissed,1
Wade Green,Berhana,Berhana,4
Wade Waist Deep,Thomas Wynn & The Believers,Wade Waist Deep,2
Wahoo,Meatbodies,Meatbodies,4
Wait a Minute!,WILLOW,ARDIPITHECUS,1
Wait For It,H.E.R.,H.E.R.,1
Wait for the Moment,Vulfpeck,My First Car,13
"Wait, Wait, Wait",Northern Faces,Northern Faces,4
Waitin,Kelela,Take Me Apart,1
Waiting All Night (feat. Ella Eyre),Rudimental,Home,3
Wakin on a Pretty Day,Kurt Vile,Wakin On A Pretty Daze,23
Walk Away,Tony Molina,Dissed and Dismissed,1
Walk It Talk It,Migos,Culture II,15
Walk on By,Thundercat,Drunk,24
Walk On By,El Michels Affair,Truth & Soul presents A Tribute to Isaac Hayes,2
Walk On By (Short Version),El Michels Affair,Truth & Soul presents A Tribute to Isaac Hayes,1
Walkin',Thundercat,The Golden Age of Apocalypse,3
Wallowa Lake Monster,Sufjan Stevens,Wallowa Lake Monster,14
War,Outkast,Speakerboxxx/The Love Below,1
War Ready,Vince Staples,Prima Donna,38
War War,The Soul Syndicate,Entering the Dragon,2
warm blood,flor,come out. you're hiding,2
warm glow,Hippo Campus,warm glow,1
Warned You,Good Morning,Shawcross,3
Wash.,Bon Iver,Bon Iver,2
Wasted Times,The Weeknd,"My Dear Melancholy,",2
Wat Chu Gone Do (feat. Peewee Longway),YoungBoy Never Broke Again,AI YoungBoy,3
Wat's Wrong (feat. Zacari & Kendrick Lamar),Isaiah Rashad,The Sun's Tirade,3
Watch Me Jumpstart,Guided By Voices,Alien Lanes,1
Watch the Tapes,LCD Soundsystem,Sound of Silver,1
Watching Him Fade Away,Mac DeMarco,This Old Dog,4
Watchout,FLOHIO,Watchout,1
Water Fall (Interluuube),Anderson .Paak,Malibu,10
waves,Miguel,Wildheart (Deluxe Version),60
waves,Miguel,Wildheart,60
Waves,Anderson .Paak,Venice,65
Waves,Joey Bada$$,Waves,65
Waves,Kanye West,The Life Of Pablo,65
Waves,Henace,Late Pick Ups,65
Wavey,L8LOOMER,Wavey,1
Wavy (Interlude),SZA,Ctrl,2
Way Back,Rayana Jay,Morning After,2
Way It Goes,Hippo Campus,Landmark,7
We (feat. CeeLo Green),Mac Miller,The Divine Feminine,1
We Ain't Homies,Arin Ray,We Ain't Homies,7
We Find Love,Daniel Caesar,Freudian,6
We The People....,A Tribe Called Quest,We got it from Here... Thank You 4 Your service,3
We Will Never Die (feat. Lil Dude),GoldLink,At What Cost,5
We're Going To Be Friends,The White Stripes,Jack White Acoustic Recordings 1998 - 2016,1
Weak (Mike D Remix),AJR,Weak Remixes,2
Wedding Crashers,Aminé,Good For You,26
Wednesday Morning,Chicano Batman,Cycles of Existential Rhyme,2
Weed,Sleepdealer,Yerba,2
Weekend (feat. Miguel),Mac Miller,GO:OD AM,21
Wegene,Hailu Mergia,Hailu Mergia & His Classical Instrument: Shemonmuanaye,1
WEIGHT OFF,KAYTRANADA,99.9%,16
Weird Fishes/ Arpeggi,Radiohead,In Rainbows,7
Wen Uuu,Shlohmo,Vacation - Single,1
Wesley's Theory,Kendrick Lamar,To Pimp A Butterfly,3
West,River Tiber,Late Night Tales: BADBADNOTGOOD,1
Western Kids,Hippo Campus,Landmark,2
Westside Bound 3 (feat. Joseph Chilliams),Saba,Bucket List Project,1
Wet Dreamz,J. Cole,2014 Forest Hills Drive,14
Wet Dreamz - Live,J. Cole,"Forest Hills Drive: Live from Fayetteville, NC",1
Wet The Bed (feat. Ludacris),Chris Brown,F.A.M.E.,1
What,BRONCHO,Just Enough Hip to Be Woman,1
What Am I Here For,Jade Bird,Something American,2
What More Can I Say,NxWorries,Yes Lawd!,72
What Now,Rihanna,Unapologetic,1
What They Want,Russ,There's Really A Wolf,1
What You Waiting For?,Gwen Stefani,Love Angel Music Baby,2
What You Want,Smeyeul.,FUTURES Vol. 4,2
What You Won't Do for Love,Bobby Caldwell,What You Won't Do for Love,4
What's Goodie (feat. Cakes da Killa),Injury Reserve,Floss,1
what's normal anyway,Miguel,Wildheart,5
what's normal anyway,Miguel,Wildheart (Deluxe Version),5
What's The Word (feat. Nas),Joe Fox,What's The Word (feat. Nas),1
What's Understood,Nyck Caution,Disguise the Limit,2
Whateva Will Be (feat. Consequence),A Tribe Called Quest,We got it from Here... Thank You 4 Your service,1
Wheelz of Steel,Outkast,ATLiens,1
When He Died,Lemon Demon,Spirit Phone,4
When I B On Tha Mic,Rakim,The Master,1
When I Come Around,Dom Kennedy,"Il: From the Westside, With Love",1
when I fall in luv,eevee,beat tape 05,5
when I met you,eevee,ep seeds,1
When I'm Down,Whethan,When I'm Down,1
When in Rome,Mac Miller,GO:OD AM,7
When It Started,The Strokes,Is This It,1
When It's Over - David Kahne Main,Sugar Ray,Sugar Ray,1
When The Sun Goes Down,Arctic Monkeys,"Whatever People Say I Am, That's What I'm Not",1
When We,Tank,SAVAGE,1
When You Die,MGMT,Little Dark Age,1
When You Were Mine,Prince,Dirty Mind,1
When You're Small,MGMT,Little Dark Age,1
Where Are You Now? (feat. Wiley),Lady Leshurr,Where Are You Now? (feat. Wiley),7
Where Did I Go?,Jorja Smith,Where Did I Go?,4
Where Did You Sleep Last Night - Live,Nirvana,MTV Unplugged In New York,1
Where Eagles Dare,Misfits,Collection,1
Where I'm From,Digable Planets,Reachin' (A New Refutation Of Time And Space),3
Where Is The Love?,Black Eyed Peas,Elephunk,1
Where the Giants Roam / Field of the Nephilim,Thundercat,The Beyond / Where the Giants Roam,1
Where This Flower Blooms (feat. Frank Ocean),"Tyler, The Creator",Flower Boy,1
Where We Go,Jelani Aryeh,Suburban Destinesia,10
Where You're At,Ultimate Spinach,Ultimate Spinach - Behold & See - Original Mono Mix - 2,1
Where'd All the Time Go?,Dr. Dog,"Shame, Shame",13
Where's Jermaine? (Skit),J. Cole,Born Sinner,1
Where's My Love - Piano Solo,SYML,Where's My Love,1
Where's the Fun in Forever,Miguel,Kaleidoscope Dream,1
While My Guitar Gently Weeps - Remastered 2009,The Beatles,The Beatles,1
While We’re Dreaming,Two Friends,While We’re Dreaming,1
WhisperI'lllistentohearit,Spoon,Hot Thoughts,2
White Ferrari,Frank Ocean,Blonde,4
White Freckles,Ariel Pink,pom pom,3
White Gloves,Khruangbin,The Universe Smiles Upon You,18
White People - Scene,Logic,The Incredible True Story,3
White Willow Bark,MF DOOM,"Metal Fingers Presents: Special Herbs, The Box Set Vol. 0 - 9",1
Whiteout,Warpaint,Heads Up,1
"Who Are You, Really?",Mikky Ekko,Reds,1
Who Dat Boy (feat. A$AP Rocky),"Tyler, The Creator",Flower Boy,3
Who Do You Love?,YG,Who Do You Love?,2
Who Is He (And What Is He to You?),Bill Withers,Lean on Me: The Best of Bill Withers,10
Who Is You?,Nicholas Britell,Moonlight (Original Motion Picture Soundtrack),1
Who Me?,MF DOOM,"Metal Fingers Presents: Special Herbs, The Box Set Vol. 0 - 9",1
who needs forever,eevee,beat tape 05,6
Who Shot Me?,YG,Still Brazy,2
Who's Her,Jay Alpha,Opus de Alpha-ism,1
Why Do You Feel So Down,Declan McKenna,What Do You Think About the Car?,1
Why You Always Hatin?,YG,Still Brazy,8
Why You Wanna Treat Me so Bad?,Prince,Prince,5
Wicked Games,The Weeknd,Trilogy,1
WiFi,DRAM,Big Baby DRAM,1
Wild for the Night (feat. Skrillex & Birdy Nam Nam),A$AP Rocky,LONG.LIVE.A$AP (Deluxe Version),4
Wild Thoughts (feat. Rihanna),DJ Khaled,Grateful,1
Wild World,Space Invadas,Wild World,2
Wildflower,Beach House,Depression Cherry,3
Wildflower,Ghostface Killah,Ironman,3
Will He,Joji,Will He,1
Will I Come,King Krule,6 Feet Beneath The Moon,1
Will You Come Out Tonight,Keith Hudson,Entering the Dragon,1
Window Pain - Outro,J. Cole,KOD,4
Windows,Sugar Candy Mountain,666,1
Winter Rain,Rain for Deep Sleep,"16 Sleep Rain Sounds - Cure Insomnia, Baby Sleep Aid, White Noise, Relaxing Natural Sounds",1
Wire,Omni,Deluxe,1
Without You,Tobias Jesso Jr.,Goon,3
Without You (feat. Rapsody),Anderson .Paak,Malibu,9
Wngs,NxWorries,Yes Lawd!,10
Wngs - Remix,NxWorries,Yes Lawd!,1
Wngs (Remix),NxWorries,Yes Lawd! Remixes,3
Wolf (feat. Quin),Miguel,War & Leisure,7
Word Around Town,Dom Kennedy,Word Around Town,1
Words Cannot Describe,Mirah,You Think It's Like This But Really It's Like This,1
Work,Rihanna,ANTI,4
Work,Charlotte Day Wilson,Late Night Tales: BADBADNOTGOOD,4
Work,Conor Maynard,Covers,4
Work It,Missy Elliott,Under Construction,1
Work This Time,King Gizzard & The Lizard Wizard,Oddments,2
Work Work,clipping.,CLPPNG,2
Worlds to Run,BUSDRIVER,Thumbs,1
Wormwood,MF DOOM,"Metal Fingers Presents: Special Herbs, The Box Set Vol. 0 - 9",2
Would We Be Alive (Intermission),The Residents,Intermission,3
Wouldn't It Be Nice - Live At Michigan State University/1966,The Beach Boys,Pet Sounds,1
Wow,Kate Bush,Lionheart,2
Wow,Young Fathers,Cocoa Sugar,2
Wriggle,clipping.,Wriggle,1
WTF (Where They From) [feat. Pharrell Williams],Missy Elliott,WTF (Where They From) [feat. Pharrell Williams],20
Wuthering Heights,Kate Bush,The Kick Inside,3
WuWu,Thutmose,WuWu,1
X (feat. Future),21 Savage,Savage Mode,1
X (with 2 Chainz & Saudi),ScHoolboy Q,Black Panther The Album Music From And Inspired By,20
X Gon' Give It To Ya,DMX,The Best Of DMX,1
Xanarchy,Lil Xan,Xanarchy,2
XO Tour Llif3,Lil Uzi Vert,Luv Is Rage 2,4
xx,morgxn,xx,1
XXX. FEAT. U2.,Kendrick Lamar,DAMN. COLLECTORS EDITION.,5
XXX. FEAT. U2.,Kendrick Lamar,DAMN.,5
Y U DON'T LOVE ME? (MISS AMERIKKKA),Joey Bada$$,ALL-AMERIKKKAN BADA$$,24
Ya Llego (Captain Planet Remix),Willie Colón,Calentura: Global Bassment,1
YAH.,Kendrick Lamar,DAMN. COLLECTORS EDITION.,5
YAH.,Kendrick Lamar,DAMN.,5
Ye Medjuie,Emmanuel Kahe,Pop Makossa,1
Yeah Right,Vince Staples,Big Fish Theory,3
Yeah Right,Joji,Yeah Right,3
"Yeah, I Said It",Rihanna,ANTI,2
Yeeahh,Sparks,Love Life,17
Yellow,Coldplay,Parachutes,38
Yellow,Aminé,Good For You,38
Yellow Dock,MF DOOM,"Metal Fingers Presents: Special Herbs, The Box Set Vol. 0 - 9",11
Yes I'm Changing,Tame Impala,Currents,1
Yes Indeed,Lil Baby,Yes Indeed,1
"Yes Sir, I Can Boogie",Baccara,More Monty,1
Yes We Can Can,The Pointer Sisters,Yes We Can Can: The Best Of The Blue Thumb Recordings,1
Yesterday - Remastered 2009,The Beatles,Help!,1
Yesterday’s On My Mind,Chris Cohen,As If Apart,1
Yesu San Bra: Disco Hi-Life,Pat Thomas,Hunchin' All Night,2
Yomilo,Milo,So The Flies Don't Come,1
You Ain't Gotta Lie (Momma Said),Kendrick Lamar,To Pimp A Butterfly,1
You and Me - Demo,Whitney,You and Me,1
You Can Do It! (Give Up),Your Old Droog,PACKS,1
You Can't Force A Dance Party,Dent May,The Good Feeling Music of Dent May & His Magnificent Ukulele,8
You Don't Even Know,Nicholas Britell,Moonlight (Original Motion Picture Soundtrack),1
You Don't Know Me,Caetano Veloso,Transa,3
You Don't Know Me,Jax Jones,You Don't Know Me,3
You Don't Think You Like People Like Me,Alex Lahey,B-Grade University,2
You Got Me,The Roots,Things Fall Apart,2
You Make Me Wanna...,USHER,My Way,2
You May Die (Intro),Outkast,ATLiens,1
You Really Got Me,The Kinks,Kinks,1
You Really Got Me - Mono Mix,The Kinks,Kinks,1
You Say I'm in Love,Banes World,You Say I'm in Love,1
You See Me,Childish Gambino,Camp,2
You Should Know,Rapsody,Laila’s Wisdom,1
"You Think I Ain't Worth A Dollar, But I Feel Like A Millionaire",Queens of the Stone Age,Songs For The Deaf,1
You're a Big Girl Now,Bob Dylan,Blood On The Tracks,1
You're Gonna Need Me,Dionne Warwick,Just Being Myself,5
You're Not Good Enough,Blood Orange,Cupid Deluxe,1
YOU'RE THE ONE,KAYTRANADA,99.9%,4
You've Been Flirting Again,Björk,Post,8
You’ve Got a Woman,Whitney,You've Got a Woman / Gonna Hurry (As Slow as I Can),1
Youlogy,Shabazz Palaces,Black Up,1
Young & Dumb,Cigarettes After Sex,Cigarettes After Sex,1
Young Blood,Noah Kahan,Young Blood,2
Young Dumb & Broke,Khalid,American Teen,4
Young Jesus,Logic,The Incredible True Story,2
"Young Lady, You're Scaring Me",Ron Gallo,HEAVY META,2
Young Liars,TV On The Radio,Young Liars,1
Your Hand Holding Mine,Yellow Days,Harmless Melodies,1
Your Love,Middle Kids,Middle Kids EP,1
Your Mama Wants Ya Back,Betty Davis,They Say I'm Different,1
Your Prime,Anderson .Paak,Malibu,47
"Your Song - From ""Moulin Rouge"" Soundtrack",Ewan McGregor,Moulin Rouge,2
Your Teeth In My Neck,Kali Uchis,Isolation,2
Your Warning,John Frusciante,Curtains,1
YuNg BrAtZ,XXXTENTACION,Revenge,3
Zatar,MF DOOM,"Metal Fingers Presents: Special Herbs, The Box Set Vol. 0 - 9",1
Zebra,Beach House,Teen Dream,1
Zen Scientist,Milo,So The Flies Don't Come,1
